timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249622.3421187,13.668401696,8.469650673,1.76676419,-70,-67,-76,-77,-77,100,-82,-70,-80,-74,-74,-72
1581249623.2537403,13.373220227,8.529,1.757,-78,100,100,-78,-73,-75,-80,-68,-75,-76,-83,-73
1581249624.1590624,13.061792705,8.532824696,1.76112348,100,-71,-79,-77,-80,-77,100,-68,-65,-79,-76,-74
1581249625.0706246,12.762018115,8.526719706,1.730719706,-77,-82,-77,100,-72,-80,-77,100,100,-79,100,-75
1581249625.9852843,12.525478201,8.56216812,1.75834496,100,-77,-72,-76,100,-79,-73,-72,-60,100,-77,100
1581249626.889199,12.362502723,8.593193724,1.784806276,-68,100,-83,100,-75,-73,100,100,-61,-78,-80,-76
1581249627.797886,12.110644184,8.588269469,1.79967579,-67,-80,-87,100,-71,-74,100,100,-67,-74,-71,-84
1581249628.7087965,11.824582885,8.576122995,1.817754011,-71,100,-76,-74,100,-71,-79,-71,-72,100,100,-69
1581249629.6118996,11.534660577,8.586,1.809193143,-65,-79,-73,-82,-78,-76,-74,-73,-69,-75,-75,-71
1581249630.524994,11.23762902,8.576425117,1.814940093,-67,-76,-73,100,-81,-69,-75,100,-62,-83,-70,-77
1581249631.4337723,10.94015963,8.575253991,1.813746009,100,-83,100,-77,-75,-75,-78,-69,100,-78,-78,-69
1581249632.3416033,10.641334226,8.578962983,1.811074034,-73,-77,100,-69,-70,-66,-73,-65,-69,100,-74,-75
1581249633.2520552,10.345056995,8.569918693,1.820540654,100,100,-84,-74,-77,-72,-77,-67,-65,-80,-79,100
1581249634.1668055,9.940708111,8.583856937,1.828286126,-67,-80,-77,100,100,-69,-82,-75,-67,-77,-71,100
1581249635.081875,9.493100455,8.525821238,1.820865928,-60,100,100,100,-71,-70,-81,100,-62,-77,-73,-71
1581249635.9939682,9.16281684,8.540312311,1.830624623,100,-70,-69,-79,-77,100,-77,-76,100,-79,100,-67
1581249636.9017367,8.820289713,8.546690636,1.836267977,-61,100,-69,-79,-78,-70,-77,-75,-70,100,-73,-70
1581249637.8154187,8.480026063,8.535307181,1.837738564,-69,100,100,-72,-74,-70,-76,100,-74,-83,-69,100
1581249638.7300632,8.144800245,8.522027267,1.837836397,-66,-72,-70,-70,100,-76,-73,-70,100,100,100,-72
1581249639.6425712,7.792040098,8.524943535,1.83670431,-63,-75,100,-65,-75,-73,100,-70,-63,-90,-76,-66
1581249640.5544405,7.438940324,8.519117842,1.840588306,-64,-79,-72,-71,100,100,-78,-70,-73,-80,-72,-66
1581249641.4617748,7.114428971,8.534,1.83488449,100,-79,-82,-71,-72,-71,-73,-75,-71,-86,-79,-66
1581249642.364678,6.780597022,8.544926303,1.818275186,-67,-79,-76,-73,-78,-69,100,-72,-67,-79,-72,-71
1581249643.2699826,6.550758224,8.583224369,1.822206963,-64,100,-75,-75,-84,-74,100,100,-70,-76,-69,100
1581249644.18865,6.277066834,8.683,1.864529767,-66,-83,-70,100,-75,-77,-76,100,100,-85,100,-66
1581249645.1050632,5.971813785,8.649940913,1.879,-64,100,100,-75,-76,-74,-75,-69,100,100,-73,-64
1581249646.0111396,5.620375191,8.6774427,1.886,-66,-78,-72,100,-71,100,-69,-74,100,-81,100,-70
1581249646.9174244,5.26894819,8.691264874,1.870466411,-69,100,100,-73,100,-75,-68,-82,-72,-77,-74,100
1581249647.8299978,4.898726802,8.732893109,1.859,100,-79,100,-65,-78,-74,-67,-80,-75,100,-71,-68
1581249648.7397742,4.514359297,8.622651972,1.868602254,-67,-82,-76,100,100,-77,-72,100,100,-83,-65,-73
1581249649.6488657,4.230493794,8.592531115,1.853029047,-66,100,-76,-66,100,-77,-72,-76,-69,100,-72,100
1581249650.562108,3.81671387,8.641372359,1.850021132,100,-82,-76,-68,-80,-77,100,100,-70,-81,-66,100
1581249651.471912,3.422608229,8.590030083,1.833427732,-71,-85,-82,-67,-74,100,-70,100,-70,-89,-61,-72
1581249652.3848145,3.058437312,8.56256887,1.83756887,100,-82,100,-67,100,-75,-78,100,-73,-88,-64,-68
1581249653.293053,2.705233581,8.566,1.835738314,-76,100,-76,-70,-77,-83,100,-81,-71,-88,-64,100
1581249654.2033195,2.352904529,8.544621022,1.828,-85,100,-71,-68,100,-74,-71,100,100,-84,-69,-67
1581249655.1137393,1.999816271,8.541198521,1.84195037,-71,-88,-73,100,100,100,-70,-76,-66,-91,100,-76
1581249656.0302973,1.657206729,8.535436814,1.841781593,100,-79,-69,-67,100,-81,-68,-74,-71,100,-62,100
1581249656.945203,1.319857389,8.536206338,1.84,-77,-86,-72,100,-74,-73,100,100,100,-81,-62,-76
1581249657.8488812,0.998417672,8.503149248,1.852701504,-76,-82,100,-68,-75,-76,100,-71,-73,-84,100,100
1581249658.7611003,0.650395571,8.486238486,1.846,100,100,-78,100,100,-78,-78,-73,-72,-86,-66,-75
1581249659.666829,0.355067792,8.44830563,1.846,-75,100,-71,-67,100,-78,-71,-79,-69,100,-65,100
